pitch,time,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
1382.5059,3.1346938775510202,-227.43637,204.07184,-10.437124,-40.21982,-29.953674,-16.675404,-29.243814,-25.400028,4.3756795,-11.389454,-19.386402,3.080235,14.717874,-0.44756722,-12.527775,-7.391757,-20.445995,-13.120657,1.1129012,-15.803334,-9.991602,-0.3207196,-12.514715,-20.686207,-3.9574423,12.038542,-14.320347,-12.185272,6.0321937,-11.935394,-3.8703506,-5.774047,-12.2945595,5.243522,-17.14944,-15.768982,9.370579,-9.285589,-10.371819,-2.8961606,-17.264812,-18.726212,-11.366535,-6.6457047,1.219177,17.707504,30.969465,37.90367,38.379444,19.564827,5.0104113,0.088820696,-5.318036,3.1224337,10.649981,8.124479,2.684559,-3.0758657,-4.7928667,-8.938441,0.17421329,0.0958735,0.0135100605,0.031306658,0.1719739,1.0,0.45012334,0.02175048,0.04459052,0.19173874,0.049226012,0.032994244
1357.7561,3.1463038548752835,-230.05519,208.24731,-6.201524,-40.512806,-24.61226,-14.083485,-29.51294,-24.001495,5.491517,-9.815101,-16.59042,6.017124,13.419685,-0.485613,-10.847948,-8.525246,-16.00901,-10.87558,-2.6676314,-13.67665,-7.2442913,1.7385728,-9.289116,-21.396276,-3.9636335,15.805313,-11.402884,-13.492466,4.7939577,-11.407749,-4.4907885,-4.8654046,-14.048742,3.4425063,-12.729193,-16.64317,6.916968,-5.1131897,-9.203619,-1.8031019,-12.499684,-17.469326,-13.081712,-10.530187,-6.7710023,8.757999,22.92519,32.89842,41.76007,26.620346,9.958981,6.157942,-3.9158638,-4.179002,3.7645192,5.874556,6.149565,5.744268,0.50731075,-12.607241,0.10928134,0.032960527,0.00983125,0.025834097,0.33750355,1.0,0.21134496,0.012668751,0.10907002,0.22208123,0.024138222,0.04026584
1347.0151,3.1579138321995464,-226.29042,212.83981,-6.101266,-43.78579,-25.018255,-11.296801,-25.629128,-22.568138,2.8950462,-12.223623,-17.26713,6.749201,13.964596,-1.2520994,-13.1087055,-14.912595,-19.844336,-9.8125,-3.5813181,-11.5922165,-4.4026556,0.2622167,-8.338459,-20.185589,-3.762852,17.285782,-11.341697,-13.026348,5.5524855,-13.629477,-8.403995,-4.849628,-10.835535,4.21751,-11.836563,-17.141483,4.595598,-2.6159036,-4.4018927,4.1862516,-6.215336,-15.374071,-14.033927,-14.650078,-12.507699,1.7971098,13.5476265,24.72562,36.382607,27.902401,17.553324,12.945672,0.039855957,-5.57505,-1.2010269,3.0102282,5.014821,7.382167,5.5684524,-8.960443,0.059990965,0.00970835,0.006973463,0.03248499,0.5405094,1.0,0.14511369,0.016190184,0.18362783,0.21089621,0.015443772,0.044585053
1332.0114,3.1695238095238096,-225.18605,215.46613,-6.087758,-44.884834,-22.389107,-8.672112,-21.74752,-15.875219,7.486949,-12.916588,-16.74781,12.229122,16.87118,1.6932361,-10.054943,-18.872456,-22.42559,-8.448649,-3.319248,-9.571709,-1.6419988,2.3627563,-5.613482,-17.757824,-1.7046595,19.250465,-12.101244,-16.163849,5.6970124,-12.577425,-8.864514,-2.9807832,-10.797714,2.4148874,-10.474888,-16.16253,3.7503538,-3.09026,-3.4087183,6.5141926,-5.2327046,-16.107468,-14.612768,-15.3981,-16.377274,-6.122857,4.2210307,14.457276,27.382938,27.636509,24.685177,18.596703,5.5207562,0.2864042,-1.626298,-1.5275028,-0.1415714,3.8169134,8.00594,-5.314337,0.0586619,0.007327149,0.011757842,0.09416112,1.0,0.9943551,0.104783624,0.05025447,0.43424883,0.24534293,0.01731347,0.07593372
1466.435,3.1811337868480725,-226.44604,216.10611,-3.6247048,-42.89068,-20.41396,-7.0810757,-20.591297,-15.600813,6.9112167,-14.701712,-17.354553,15.22165,19.66293,4.326338,-5.841698,-15.280182,-20.088106,-6.565156,-0.42823023,-6.901984,1.0152689,5.1825733,-6.912157,-20.269308,-4.5479136,13.8423395,-12.848987,-11.161755,12.248966,-5.698471,-5.5617027,-4.146886,-13.203726,1.259569,-11.506544,-17.685255,3.7261,-4.0128145,-6.2264876,3.4630058,-7.0674577,-12.968449,-8.279961,-9.904896,-13.125219,-8.370763,-3.7389212,4.550691,19.31008,23.312817,26.78512,29.39074,16.780493,4.3157024,-1.4128342,-2.7621937,-1.3094432,4.9043818,10.767757,0.44067657,0.038998656,0.013422202,0.02949763,0.2071721,1.0,0.39883873,0.044573266,0.15321499,0.62871987,0.16295278,0.027026135,0.078673445
1447.1364,3.1927437641723357,-229.61896,214.99057,-2.5342584,-41.961258,-19.97435,-7.0982704,-17.527185,-15.130936,5.18043,-13.37056,-19.804813,10.556637,17.259068,2.8470018,-5.422765,-15.822148,-20.783836,-6.060801,-1.8593545,-9.704086,-1.7717818,6.6961584,-2.6527343,-20.966255,-8.378704,9.749632,-14.679354,-9.317038,13.18911,-4.3437815,-2.670518,-3.8810763,-16.246489,-2.3173106,-12.4969425,-17.411186,5.2093763,-1.5765224,-7.8371496,1.0615482,-6.6602993,-11.314989,-4.6157665,-8.25704,-13.86111,-8.841462,-7.965118,-2.3737311,12.127242,17.678864,27.227345,33.333622,21.841251,9.903479,1.1859758,-2.5035748,-4.3711705,-0.6831355,9.899557,4.2048903,0.021672796,0.033737,0.06765952,0.37502378,1.0,0.21522157,0.0494909,0.3070284,0.7280682,0.09508818,0.04001374,0.07883406
1441.0946,3.2043537414965986,-231.5773,216.40512,-1.0749897,-44.07479,-22.949398,-11.343376,-20.990078,-20.921585,3.5602646,-10.089087,-23.941242,6.6405125,17.06543,1.9524971,-4.192083,-14.705194,-18.795715,-6.310113,-6.183095,-13.215109,-6.954129,4.0922523,-1.3944612,-21.685192,-8.521458,10.037369,-16.356646,-14.233878,9.191282,-3.4394386,-2.8965523,-4.2564173,-15.924126,-2.8980155,-11.117861,-17.124027,6.1197352,-2.994901,-14.524023,0.8181844,-5.092392,-14.240231,-4.7829704,-8.402623,-15.716188,-10.193127,-8.229072,-2.0154169,9.976297,15.426857,25.454594,31.533794,24.103386,14.5787115,4.049753,-2.9415436,-6.0647917,-1.0407858,10.56611,5.8595295,0.033507496,0.050091304,0.0739763,0.4675585,1.0,0.21694086,0.058160923,0.35857534,0.51905125,0.047028936,0.04900974,0.098042935
1434.0675,3.215963718820862,-238.37195,211.56143,1.9408486,-41.47779,-21.611176,-8.346535,-21.78255,-20.899654,6.6928673,-8.937206,-25.74354,1.2885232,14.958744,2.3863542,-5.8149343,-13.011088,-17.552475,-5.547536,-4.01167,-15.20615,-9.290356,1.3109956,-2.0665226,-16.84704,-7.863616,10.176823,-15.488503,-18.627617,8.567452,-2.148388,-5.343373,-5.2185445,-16.560337,-4.058908,-11.82268,-17.706161,5.998357,-4.450465,-15.67666,2.6228704,-2.233927,-12.886154,-3.0988405,-5.747262,-17.362747,-14.581887,-11.684927,-6.0464573,8.160558,15.231644,24.201035,30.827034,23.933636,16.639294,5.8536615,-5.192705,-8.235994,-2.802174,9.822906,9.104834,0.024584102,0.06869958,0.09081428,0.58416593,1.0,0.17495683,0.07352363,0.4996867,0.6039593,0.03675075,0.06749746,0.110428855
1438.0449,3.2275736961451247,-239.14418,210.00742,3.1095788,-38.84842,-20.569885,-4.21623,-17.332008,-19.880178,8.2385845,-6.176096,-23.267689,3.102811,16.702679,2.5165837,-8.728973,-12.82532,-13.017161,-3.4105747,-3.2416713,-11.939375,-5.925298,3.5712256,0.96773016,-14.793752,-8.277572,10.021568,-14.859287,-17.855057,8.910521,-2.3017535,-2.3989928,-1.0037652,-15.291328,-3.4243016,-11.994781,-19.163153,5.60472,-3.586772,-13.207234,4.6799536,-0.6314739,-10.12212,-4.194865,-7.9195633,-14.292613,-13.159422,-14.360432,-8.161388,6.3284545,16.30802,29.902191,35.531612,24.708942,16.233969,6.011963,-5.5721197,-9.072515,-3.3089142,9.95088,10.24453,0.04024843,0.07614801,0.10543441,0.57165897,1.0,0.16620615,0.07529212,0.6091605,0.89425325,0.06645779,0.07863223,0.15569548
1443.8503,3.239183673469388,-238.40747,211.64151,4.774338,-38.14158,-21.201202,-2.1929152,-12.126581,-19.587029,7.651681,-3.5244696,-21.744476,6.6043363,19.261234,1.2971201,-10.694386,-15.661665,-12.038429,-2.1302156,-3.8979945,-7.0726852,-1.845851,4.7113295,2.8404322,-15.710308,-8.833547,10.210865,-13.709131,-14.121511,9.122454,-3.451631,-2.7753577,-3.145319,-15.3850355,-2.3325357,-11.352993,-17.752768,7.415102,-0.56204396,-11.917568,3.1423683,-2.2277775,-12.694643,-7.784251,-10.282312,-14.024955,-11.786087,-12.89996,-5.6420956,7.5401616,17.452555,33.484787,36.975067,22.299055,12.95929,3.9087527,-7.220722,-10.37864,-1.6256642,10.306728,6.6258836,0.047881577,0.057325333,0.08795788,0.43381208,1.0,0.20570141,0.060125694,0.45307827,0.85269326,0.078395024,0.07312274,0.16786283
1448.5016,3.250793650793651,-237.99133,209.12094,4.6014266,-37.294735,-24.426598,-2.5644913,-14.026236,-21.319704,8.317898,-4.5728583,-19.496124,5.0316243,13.108898,1.5639068,-10.031778,-18.793993,-14.752007,-2.5766463,-5.169538,-10.14633,-0.8644159,4.703753,0.6145011,-13.83133,-9.209934,6.892778,-15.888239,-14.736398,10.327911,-5.000707,-4.50039,-3.6793852,-17.72746,-1.0564793,-7.886583,-16.41391,7.7322493,-0.49897683,-10.512227,2.7294242,-4.0209503,-12.673616,-9.646911,-12.940863,-15.02614,-10.970746,-9.95105,-3.7519379,9.279187,19.594713,33.427917,36.50023,21.909224,12.241303,2.8775644,-8.629986,-9.366458,0.40641284,9.861015,5.758917,0.047529787,0.048680108,0.08311844,0.36366528,1.0,0.23380572,0.05007742,0.3187338,0.71656054,0.08042258,0.06692314,0.15887459
1449.7969,3.2624036281179136,-240.5627,205.86414,1.3286606,-41.424,-27.395126,-2.9782765,-14.981663,-24.090183,5.998667,-5.457485,-20.551222,1.0946755,9.878265,3.7615275,-9.710673,-23.68094,-16.629253,-2.0784478,-6.963522,-12.222493,-2.5738993,3.6652274,0.32176876,-15.060263,-10.597564,5.383708,-17.469357,-15.419537,8.328938,-8.535654,-7.608637,-6.950534,-21.080921,-2.6986258,-6.8412304,-15.97817,5.013535,-1.4560483,-10.010269,-0.09665322,-5.2487583,-11.406166,-11.6742735,-15.027504,-15.333493,-12.692306,-10.603864,-2.6227458,10.330848,22.042591,35.639664,36.44472,22.167198,12.589535,1.5192666,-9.23243,-8.334835,0.79327327,10.068037,6.8736496,0.04372779,0.04636873,0.08281205,0.34233359,1.0,0.25169176,0.049131192,0.2819043,0.62924045,0.06866744,0.060714994,0.14640538
1449.9865,3.274013605442177,-240.75371,206.76955,2.478705,-41.49637,-26.949898,-2.040736,-13.990051,-23.644114,4.415614,-6.7088995,-20.62767,0.92829967,10.871853,4.22172,-11.002636,-24.615166,-17.079014,-3.0750256,-7.776971,-11.341818,-2.6909564,2.3775706,0.76622427,-17.260141,-13.340291,7.6904783,-16.315086,-16.919432,8.70439,-7.7552333,-9.7778,-9.753147,-20.268166,-2.925439,-8.5830555,-15.262939,3.8756392,-2.6084628,-10.7711525,-2.957245,-3.8812847,-9.778191,-13.427566,-14.07169,-14.586702,-14.737541,-13.287308,-4.7084446,9.255033,20.847282,35.079834,34.693954,19.585434,11.472555,-1.6468847,-11.988425,-8.239325,-0.04285288,8.921564,5.8831115,0.045247287,0.048166573,0.08712418,0.34493202,1.0,0.2376408,0.05088896,0.27935717,0.6244412,0.0684149,0.057714634,0.14712843
1457.7544,3.2856235827664397,-240.35796,208.84656,4.594579,-38.41385,-24.75417,-2.9480228,-10.398028,-20.680645,3.8988428,-5.010013,-20.359829,3.5313551,15.464653,3.4987946,-11.516686,-21.191107,-14.081066,-4.9446406,-9.319126,-6.9008293,-1.4121085,-0.26642883,1.924345,-14.291752,-10.625509,10.155853,-14.900778,-16.61775,10.034708,-5.482001,-8.7621975,-6.118332,-16.200586,-2.2848732,-7.587985,-15.888754,3.9302363,0.6051326,-9.873846,-1.2451682,-0.99000645,-9.881208,-13.902169,-13.031779,-12.228279,-13.935421,-12.686814,-1.9164987,9.8416815,22.620876,39.046406,34.626026,19.101221,11.614088,-3.927106,-12.827914,-6.2830825,1.600832,9.385145,5.7742724,0.04897016,0.041036457,0.08126452,0.28470704,1.0,0.29476383,0.047533073,0.22848132,0.5768939,0.07186636,0.046794493,0.13765411
1463.9279,3.297233560090703,-241.44627,208.17493,5.4124794,-34.90358,-22.540516,-4.9249725,-9.436762,-19.31317,2.0868535,-4.189659,-19.911575,4.27311,21.203884,6.873107,-11.39896,-18.576582,-12.807705,-7.0923414,-9.236364,-3.4990475,0.68289953,-0.7623971,-0.20475876,-16.234665,-9.54505,11.870901,-13.789127,-12.903975,13.1687975,-5.7339706,-7.416298,-2.6818318,-15.375952,-2.1302876,-5.9878683,-17.433329,1.5802886,2.517964,-9.457285,-4.5665445,-1.9876927,-7.7262015,-12.536111,-13.470448,-11.288683,-11.860081,-11.064558,2.9509163,15.122831,22.684614,38.4392,35.52589,17.886639,8.333745,-6.3768573,-12.471923,-4.8924074,3.7514367,13.377863,6.991684,0.049030695,0.030225039,0.06792391,0.23210134,1.0,0.32748324,0.04711359,0.17025678,0.53738606,0.08833707,0.03457227,0.118769385
1463.7798,3.308843537414966,-245.42123,204.23267,4.4502234,-33.733646,-22.807869,-7.1910663,-9.21941,-19.899143,-1.152528,-3.8772445,-18.599447,3.4405386,23.332262,11.15066,-8.903169,-18.422657,-15.830755,-9.019546,-7.4566536,-3.5379405,1.0596906,1.5530931,-2.725431,-17.854532,-5.8094916,12.603067,-15.293734,-12.373748,13.057012,-7.109641,-6.646066,0.35168833,-16.378265,-6.353521,-7.350921,-19.012014,-0.45669413,4.5633698,-7.2169533,-7.164845,-6.7853093,-9.003198,-10.257189,-13.334069,-13.731687,-11.3808155,-7.7216,6.240488,19.36126,24.308899,36.142006,36.533524,20.533531,8.489174,-5.3332567,-10.754543,-3.9672885,3.8436687,13.6364,8.151181,0.042491645,0.021219928,0.053281702,0.20824495,1.0,0.3674479,0.047885064,0.124746494,0.44920734,0.08559968,0.027133169,0.09598578
1462.5527,3.320453514739229,-249.31886,202.0735,6.9315357,-30.315823,-19.813473,-5.6537986,-8.346922,-18.110245,-3.4259403,-9.835384,-20.776905,2.989151,20.92986,9.05385,-9.870718,-18.974201,-17.51995,-11.187311,-8.491397,-4.844835,0.13487765,1.1426982,-3.9422154,-17.959768,-6.1159725,9.326562,-17.945698,-11.167922,15.2919235,-6.7902093,-6.849398,0.55686384,-18.09461,-9.736081,-8.146551,-17.150806,-0.46301436,4.6078534,-3.7000782,-5.557486,-8.4376,-8.377827,-8.697462,-15.277257,-18.419558,-14.170923,-7.516907,4.1788983,15.761835,23.418182,34.3626,33.259857,18.795048,5.818745,-8.826532,-12.4009695,-4.921021,2.1756463,11.146513,6.6868134,0.03671944,0.018705592,0.04784958,0.2150919,1.0,0.3466302,0.044810697,0.10966041,0.3673209,0.062805615,0.025093433,0.08546987
1462.5314,3.332063492063492,-248.73784,203.10623,8.605463,-29.990042,-19.499191,-5.703711,-11.32155,-17.134426,-1.5917296,-11.997374,-19.21913,6.634956,22.344032,7.3234153,-12.325247,-16.636745,-15.508658,-10.760232,-7.6031547,-5.681805,1.8711245,2.8017871,-4.892497,-16.37965,-3.8274193,11.376875,-16.587791,-12.198006,14.101617,-6.6730494,-6.057514,-1.0062652,-18.913328,-6.959606,-7.1321363,-16.275337,0.6861789,3.6847844,-3.0046132,-5.0028334,-9.073131,-8.41622,-8.308618,-13.523659,-17.997995,-14.486116,-6.849155,3.56061,16.407734,24.505756,32.998573,32.79525,20.256512,6.518399,-9.845595,-11.29272,-1.0285087,2.8174815,8.445089,4.720427,0.034911912,0.015067711,0.037820425,0.21533898,1.0,0.35517743,0.039558228,0.09119959,0.30232227,0.052274626,0.02329547,0.07906598
1458.6105,3.3436734693877552,-245.02829,206.40836,4.785606,-36.237366,-19.95336,-5.285274,-13.946209,-20.073156,-3.057404,-13.128893,-18.878168,9.3606615,21.081669,3.217672,-13.854681,-17.59184,-14.912954,-9.29571,-7.7080374,-7.448165,-2.0424368,1.5288453,-3.3034613,-15.773215,-3.280422,11.389954,-15.272624,-10.902402,12.5387335,-7.229987,-8.071293,-3.7038498,-15.924173,-3.8990667,-6.9034705,-14.381932,1.7500203,1.0358866,-5.0616035,-2.691485,-5.4523416,-7.139222,-8.336142,-12.102243,-15.327914,-12.834105,-6.9382606,-1.1028675,9.09212,23.17833,35.85231,34.67382,22.898983,10.522274,-4.9189687,-8.905876,-2.6414995,2.4432685,9.476788,6.037061,0.027699336,0.011611031,0.030681197,0.25503534,1.0,0.3035088,0.03423456,0.08864389,0.25384048,0.039651778,0.025642741,0.07437109
1442.5876,3.355283446712018,-239.68004,211.66907,0.3401028,-41.807354,-16.449501,-6.19707,-18.690699,-18.971848,-4.161581,-17.830196,-17.82218,11.997601,17.658707,2.329862,-10.339897,-17.717735,-14.033073,-6.6428604,-8.679196,-10.668087,-4.5475264,3.1269288,-2.1403382,-18.502386,-4.370045,12.01034,-13.803374,-10.814193,11.0939245,-5.726403,-9.442697,-6.658985,-13.965668,-4.4849753,-9.268601,-12.804827,2.106185,-2.0955157,-8.023024,-3.1534176,-3.9485462,-4.8391614,-6.535616,-9.80578,-11.911369,-13.928667,-11.893063,-6.1976476,1.542242,16.692501,31.713423,31.055416,24.203697,16.536663,2.2539198,-6.0209675,-6.9034853,-0.7483927,10.100664,7.2101064,0.018257486,0.013148499,0.036680944,0.422068,1.0,0.20678705,0.037698887,0.14322862,0.22773963,0.020932857,0.035869654,0.07242445
1420.5504,3.3668934240362813,-233.99843,215.24527,-3.4153817,-44.4138,-16.238014,-10.864381,-22.581589,-16.675169,-3.24495,-20.113012,-19.405994,10.223497,15.288132,2.9092681,-6.8504906,-15.7659445,-15.106539,-8.523479,-9.802977,-12.419132,-6.395365,2.476424,-3.6737528,-18.563473,-2.5164506,10.838405,-15.834501,-12.578256,8.698814,-5.1713395,-7.87109,-6.873762,-14.983258,-5.4899473,-8.780123,-13.497704,-1.0533726,-3.9368236,-9.471232,-5.451366,-4.2285557,-2.9033966,-3.8441849,-6.2550573,-9.517724,-15.688199,-16.530188,-11.169389,-3.6457343,8.643984,20.325872,23.670078,25.039822,22.481663,10.769222,0.37356055,-6.207599,-4.7082915,3.814183,3.436888,0.014986707,0.021593288,0.08083143,0.82904035,1.0,0.15625957,0.06926867,0.35826674,0.29069236,0.018335972,0.06275559,0.08163681
1396.9917,3.378503401360544,-228.13269,219.91953,-5.6879845,-48.093304,-18.698376,-15.965947,-26.443892,-16.00393,-2.2040007,-20.002079,-19.686277,9.507385,15.821936,5.0520144,-5.616024,-16.190948,-15.134129,-7.069784,-7.927886,-11.141504,-4.1243224,4.0503364,-5.8107715,-19.005314,-0.5791569,9.953387,-16.368065,-11.844749,7.7866063,-5.6375628,-5.5894985,-2.794189,-13.3698635,-6.4146776,-8.568754,-13.882967,-2.9473026,-4.778451,-8.646415,-5.06907,-4.7338533,-1.1406047,-1.7258074,-6.140604,-7.385461,-10.928999,-12.314331,-10.328166,-7.838478,-0.7801969,7.474395,13.952227,21.435747,24.002958,18.849476,11.891008,2.7675183,-1.887152,1.6660951,1.4533596,0.010332783,0.020746866,0.18884708,1.0,0.5028149,0.0864376,0.12837347,0.5348599,0.23188044,0.023605542,0.07014469,0.043244004
1352.789,3.3901133786848074,-227.25546,220.59879,-10.099892,-52.255383,-17.458515,-17.588669,-26.83858,-12.587115,-1.8210578,-19.76498,-18.622799,9.816223,17.59946,7.4640675,-3.7326202,-15.280415,-14.723478,-4.325367,-4.1098094,-10.579261,-4.6385217,4.416199,-7.4759946,-20.30304,-0.59990567,10.0861435,-13.942228,-11.330837,6.233293,-5.6594863,-6.691949,-1.9457864,-10.817461,-6.825443,-9.389938,-15.542743,-5.249134,-5.2355986,-8.109445,-2.67438,-2.4842362,-1.564625,-2.547255,-4.6306477,-2.765109,-6.754593,-10.445551,-9.674601,-10.96479,-8.37413,-1.4899974,5.2162266,14.152893,20.979734,21.629517,19.907833,14.0756235,7.1941185,4.3470583,-1.5439286,0.013232701,0.036423318,0.4162638,1.0,0.2747376,0.099893965,0.24920005,0.37226766,0.07164623,0.04062638,0.06604902,0.012132234
1482.9823,3.4017233560090703,-229.26813,218.20993,-10.707851,-48.489975,-13.03088,-18.236965,-27.829546,-11.9325285,-3.174832,-21.462795,-19.009266,10.3045435,19.028263,9.681414,-1.4431583,-14.005878,-13.863728,-2.7582567,-2.6899672,-11.23682,-6.4595985,3.1723943,-9.216759,-20.672112,0.68184876,9.844561,-13.648942,-11.631695,2.6709797,-8.63154,-7.5631733,-0.9345033,-8.619371,-4.439601,-6.5236177,-15.104107,-5.8942614,-4.396315,-8.914182,-3.7706587,-3.3282273,-5.393706,-7.8709664,-8.140861,-2.8747234,-6.0130677,-11.00614,-10.135002,-12.027198,-10.540487,-5.8218584,-2.8232055,4.099256,11.924511,19.3956,25.868717,21.878452,12.756314,6.2050877,-2.7335076,0.028157545,0.090350755,0.88948846,1.0,0.2691861,0.2696156,0.5568564,0.3339644,0.031063855,0.093971804,0.099605486,0.019411879
1472.7798,3.4133333333333336,-228.45244,218.03036,-9.966332,-45.234608,-8.516086,-15.829856,-29.862984,-10.331781,0.6697744,-19.86351,-13.893569,13.774868,16.838451,7.2421856,-2.980749,-14.718126,-14.077808,-1.990571,-1.3802049,-9.94255,-5.7136874,1.860983,-8.039185,-18.381853,0.7950187,12.2313,-13.00506,-14.53648,0.53157884,-9.683494,-6.108938,1.4304938,-5.116656,-1.4035819,-8.747295,-18.058231,-7.626688,-3.1694355,-3.664715,-1.51302,-2.339055,-4.437432,-7.9972124,-4.931379,-0.8301066,-6.6900806,-9.67284,-8.887525,-12.599355,-11.007307,-5.5313177,-5.4225936,-0.079565346,10.894909,18.963085,26.218832,23.840115,16.150278,12.189348,-0.3802469,0.04261638,0.13608573,1.0,0.7568321,0.306061,0.30936465,0.73530716,0.3684757,0.044920463,0.12484037,0.09332106,0.017989201
1461.8916,3.4249433106575964,-227.82951,219.48871,-9.173344,-44.928635,-7.2891884,-15.131041,-29.923065,-9.754622,3.9538198,-17.132818,-15.859861,11.817226,16.380524,6.828508,-0.9704057,-12.293404,-13.882837,-2.4932606,0.5936074,-6.3539095,-6.1334963,0.0726279,-6.543642,-17.633585,-0.2472527,12.57409,-11.598394,-13.533081,2.3280926,-7.81409,-7.389864,0.07842308,-3.5262094,0.8464676,-7.055661,-18.852749,-9.868626,-3.8203053,-2.9921439,0.44251022,-2.6604726,-7.2165766,-7.2937407,-3.1177325,-0.9183326,-6.2170215,-7.716923,-5.354165,-9.699453,-9.3856735,-4.759841,-8.432426,-4.491141,10.014313,19.980593,26.01335,24.012125,19.665295,16.777872,2.3868108,0.05914519,0.17233999,1.0,0.5867929,0.28346324,0.27634713,0.6730837,0.2098161,0.04415848,0.14327157,0.08250077,0.02219474
1452.1863,3.436553287981859,-228.56259,217.84201,-11.929737,-46.193924,-4.6707125,-12.580017,-31.443146,-11.875742,4.071892,-16.91898,-14.416775,14.771234,15.864304,2.5395532,-6.059912,-17.272844,-16.152004,-0.9106803,1.6121042,-8.482051,-8.186299,-1.7578659,-8.721528,-16.30328,2.0692608,12.654075,-11.458061,-14.97981,0.2721343,-7.7400055,-7.540477,-0.116013646,-3.272832,0.47191373,-7.1727715,-18.034615,-9.734356,-5.955268,-3.082546,2.9787674,-2.8024035,-6.6844625,-5.3855557,-5.7485805,-5.100622,-7.121617,-5.8216987,-1.932146,-7.1277857,-10.924873,-9.037832,-10.694426,-5.3447104,10.0735655,21.545734,25.966015,25.88049,25.386333,19.618687,2.2180526,0.081619225,0.22839575,1.0,0.49449727,0.20592879,0.28879914,0.8233903,0.196018,0.05542804,0.1935673,0.0786752,0.03052434
1456.8201,3.4481632653061225,-232.20189,215.9288,-8.955788,-41.834362,-1.6642419,-10.701906,-31.064754,-15.054814,1.9044096,-14.636896,-12.575422,15.841146,16.066057,-0.6293212,-8.699285,-17.552925,-14.261149,3.0500846,3.0655909,-10.057559,-10.854735,-5.2715864,-10.4607315,-14.356092,6.9755316,15.672589,-12.383247,-16.144463,-2.5014932,-11.568532,-8.786419,-0.8369758,-4.209867,-1.073801,-8.219622,-15.57642,-8.085391,-7.184106,-3.09582,4.347277,-3.109036,-8.677352,-6.5929847,-8.79846,-8.263376,-3.4525702,-0.817426,-0.28911626,-7.867696,-17.032831,-15.31892,-11.788981,-3.6385283,12.485744,20.442154,22.643051,24.977505,24.666016,18.208294,2.0917308,0.09271416,0.2362126,0.93562883,0.40486547,0.16538174,0.30859774,1.0,0.21816824,0.05134121,0.2491724,0.11128571,0.03573342
1461.4905,3.4597732426303853,-236.65056,213.10971,-4.301748,-39.931435,-5.8236866,-10.057428,-30.83822,-18.308235,1.2483958,-13.422298,-11.704057,13.598768,15.963851,3.163913,-8.880248,-17.820923,-12.719797,2.3996189,3.0845323,-7.6186237,-7.640274,-7.0114746,-15.148504,-14.106035,6.9285574,12.91684,-13.446082,-16.385584,-2.903823,-12.56982,-8.824329,-1.1401408,-6.108348,0.27799794,-6.358612,-14.89116,-4.592381,-5.6219473,-4.497695,4.1021304,-2.6456614,-7.193634,-4.5586615,-7.5468016,-8.584239,-4.643168,-0.3564868,-0.39705253,-8.8955965,-15.169939,-13.2787075,-11.980517,-3.6641383,12.689028,21.476004,25.8173,27.54977,23.883755,15.178877,-0.7561215,0.09550304,0.21542586,0.93560076,0.43750012,0.16822778,0.26800495,1.0,0.26980472,0.046759143,0.27993158,0.155278,0.037731584
1463.7875,3.4713832199546486,-236.77948,212.46152,-3.5937808,-41.33452,-10.505096,-8.736032,-27.007706,-17.616817,4.4881716,-10.587252,-14.335371,10.544062,16.27066,5.039057,-6.393331,-13.612144,-10.183306,-0.13480616,0.32238936,-7.5390215,-6.666624,-4.081836,-11.578587,-14.596345,4.698228,12.564896,-14.518285,-16.670046,0.8071071,-9.309735,-8.319719,-2.2785356,-9.365034,-1.8113211,-6.163532,-14.796601,-2.6918592,-2.818956,-4.4441347,1.6759126,-5.4237337,-6.6202,-2.3693063,-7.735,-6.5360312,-1.4764973,-2.5421836,-4.1766744,-10.308563,-14.753838,-12.123259,-11.28049,-1.4814453,15.22809,23.074963,29.12472,29.385921,22.045822,14.207603,0.79544604,0.08551302,0.19724774,1.0,0.5585993,0.15608086,0.20251074,0.8314362,0.27828482,0.041651048,0.27203378,0.17465809,0.033110786
